date,VNINDEX_close,VNINDEX_volume,VN30_close,VN30_volume,HNXINDEX_close,HNXINDEX_volume,UPCOMINDEX_close,UPCOMINDEX_volume,MBB_close,MBB_volume
2022-08-24,1277.16,495010400.0,1296.41,113650300.0,301.3,73660271.0,93.3,45325886.0,12.62,7255700.0
2022-08-25,1288.88,531338200.0,1311.55,127468800.0,301.86,84029634.0,93.59,42026921.0,12.81,11501700.0
2022-08-26,1282.57,579737000.0,1306.81,152914600.0,299.5,91919733.0,92.88,60475588.0,12.78,10033100.0
2022-08-29,1270.8,754982100.0,1293.25,174325400.0,295.54,127563696.0,91.57,60629509.0,12.68,11961500.0
2022-08-30,1279.39,450860200.0,1298.14,112858600.0,293.86,66175368.0,92.39,39308940.0,12.81,9244300.0
2022-08-31,1280.51,434307600.0,1301.44,103562800.0,291.92,66236047.0,92.44,32649578.0,12.86,6925400.0
2022-09-01,1280.51,434307600.0,1301.44,103562800.0,291.92,66236047.0,92.44,32649578.0,12.86,6925400.0
2022-09-02,1280.51,434307600.0,1301.44,103562800.0,291.92,66236047.0,92.44,32649578.0,12.86,6925400.0
2022-09-05,1277.35,431994100.0,1298.15,110009200.0,292.82,62689898.0,91.78,30776406.0,12.78,6379400.0
2022-09-06,1277.4,515252000.0,1299.06,121911600.0,293.27,67430679.0,91.64,32455460.0,12.81,6889300.0
2022-09-07,1243.17,753758800.0,1268.95,187243100.0,284.05,100675583.0,90.38,53999383.0,12.46,17408600.0
2022-09-08,1234.6,524895800.0,1265.57,124239300.0,282.15,79772807.0,90.31,38594296.0,12.35,7960500.0
2022-09-09,1248.78,513432800.0,1275.64,161748700.0,284.63,68614494.0,90.64,51492047.0,12.3,8649500.0
2022-09-12,1249.62,359054745.0,1275.6,100415736.0,283.08,51423154.0,90.25,23821796.0,12.24,3052332.0
2022-09-13,1248.4,379401200.0,1272.48,94065400.0,281.59,54777604.0,90.4,25227901.0,12.22,5189189.0
2022-09-14,1240.77,547541600.0,1260.88,142289600.0,279.42,71187255.0,90.16,33968052.0,12.13,6845180.0
2022-09-15,1245.66,364378200.0,1262.82,101057100.0,279.69,50689551.0,90.27,22230407.0,12.0,3601788.0
2022-09-16,1234.03,556878300.0,1252.78,155329900.0,272.88,76491931.0,89.46,48545281.0,11.81,7026980.0
2022-09-19,1205.43,607678700.0,1229.88,152498300.0,264.25,84502018.0,88.34,39248778.0,11.38,8321471.0
2022-09-20,1218.93,392624700.0,1241.07,94432100.0,266.91,56385130.0,88.51,31506480.0,11.56,5174018.0
2022-09-21,1210.55,306355000.0,1228.2,76490900.0,265.09,41228451.0,88.23,29246979.0,11.48,4029718.0
2022-09-22,1214.7,413670100.0,1228.94,98659200.0,265.64,56782675.0,88.55,33330422.0,11.51,5333866.0
2022-09-23,1203.28,418744600.0,1215.41,88494000.0,264.44,56122699.0,88.59,50716293.0,11.38,3725693.0
2022-09-26,1174.35,671202400.0,1187.22,175236400.0,255.68,82349002.0,86.68,40699314.0,10.89,10193238.0
2022-09-27,1166.54,390888400.0,1182.46,85342600.0,255.52,45875941.0,86.71,25764950.0,10.94,3982639.0
2022-09-28,1143.62,475130574.0,1160.66,92320035.0,252.35,61496768.0,85.84,35079963.0,10.81,3505910.0
2022-09-29,1126.07,392743158.0,1147.44,88092778.0,249.41,50681680.0,85.22,27195373.0,10.72,4320423.0
2022-09-30,1132.11,580988602.0,1152.01,150912102.0,250.25,74132725.0,84.96,53967610.0,10.83,7534827.0
2022-10-03,1086.44,467842505.0,1102.0,156244153.0,238.17,60171420.0,82.76,27900098.0,10.13,9076789.0
2022-10-04,1078.14,484847543.0,1097.72,144936044.0,235.61,56129837.0,82.38,28777468.0,10.18,8401896.0
2022-10-05,1104.26,366497390.0,1117.38,111885290.0,242.12,48983385.0,83.79,24232500.0,10.4,5034602.0
2022-10-06,1074.52,465644550.0,1081.36,139132994.0,235.13,50771842.0,82.41,28220372.0,9.8,7539800.0
2022-10-07,1035.91,724043484.0,1039.54,259073007.0,226.09,83804150.0,79.98,50105787.0,9.18,41185585.0
2022-10-10,1042.48,509726370.0,1038.93,175943046.0,229.85,59510862.0,80.14,26877688.0,9.34,11382702.0
2022-10-11,1006.2,532383498.0,1001.68,198813600.0,218.78,73897831.0,77.95,30277195.0,8.69,19410275.0
2022-10-12,1034.81,503602751.0,1034.93,149025848.0,223.43,50751051.0,78.94,24049404.0,9.29,12294782.0
2022-10-13,1050.99,362426909.0,1051.24,125773835.0,224.74,32699759.0,78.97,18632403.0,9.43,6818219.0
2022-10-14,1061.85,466714307.0,1061.39,146026313.0,227.89,66748581.0,80.16,45748094.0,9.64,12155054.0
2022-10-17,1051.58,391417511.0,1047.2,115719738.0,226.46,43325230.0,80.01,20348936.0,9.48,9760385.0
2022-10-18,1063.66,435818990.0,1059.06,119397020.0,229.12,54969106.0,80.32,22367093.0,9.51,9565685.0
2022-10-19,1060.07,315804513.0,1053.65,101706334.0,227.9,37281800.0,80.67,25677167.0,9.48,5595762.0
2022-10-20,1058.45,330284750.0,1053.26,112393696.0,225.88,32328137.0,80.78,17097782.0,9.29,6787397.0
2022-10-21,1019.82,593037630.0,1010.57,190652861.0,217.41,88635555.0,78.57,54991200.0,8.72,13751293.0
2022-10-24,986.15,502992511.0,973.88,169908119.0,209.5,63727244.0,76.45,33256160.0,8.45,17426614.0
2022-10-25,997.7,631312849.0,991.52,180001549.0,208.02,73598090.0,76.25,34210101.0,8.88,16044986.0
2022-10-26,993.36,327124544.0,990.41,74337124.0,205.95,39397384.0,75.85,16753901.0,8.88,7269949.0
2022-10-27,1028.01,525571421.0,1028.5,158331052.0,213.63,55297281.0,77.28,26415402.0,9.48,13106759.0
2022-10-28,1027.36,471075420.0,1029.49,147742310.0,213.73,55725186.0,76.09,37153212.0,9.56,13957692.0
2022-10-31,1027.94,540146599.0,1026.84,188922488.0,210.43,50823402.0,76.29,17652283.0,9.59,12203014.0
2022-11-01,1033.75,529853499.0,1038.09,243969037.0,212.36,53746071.0,76.49,19317798.0,9.75,20862843.0
2022-11-02,1023.19,440707791.0,1025.18,167960841.0,211.66,47393343.0,76.01,17681759.0,9.7,10218070.0
2022-11-03,1019.81,374895655.0,1023.8,120487750.0,210.74,37252311.0,75.66,14392447.0,9.56,8909283.0
2022-11-04,997.15,636169416.0,997.92,256528166.0,204.56,73113814.0,74.26,40451731.0,9.7,24988481.0
2022-11-07,975.19,490290336.0,972.85,179155962.0,198.56,62889579.0,72.25,22284488.0,9.18,11590485.0
