date,VNINDEX_close,VNINDEX_volume,VN30_close,VN30_volume,HNXINDEX_close,HNXINDEX_volume,UPCOMINDEX_close,UPCOMINDEX_volume,HPG_close,HPG_volume
2014-03-13,595.22,130339060,669.21,48198320.0,84.15,88782146,47.3,2716805.0,2.8,318840
2014-03-14,596.83,160384630,668.39,50691700.0,84.43,118907634,47.04,2080511.0,2.75,528450
2014-03-17,600.36,161239500,672.15,51378200.0,86.31,124191846,48.29,2173332.0,2.69,754600
2014-03-18,599.85,193120370,673.68,72169060.0,87.6,131986898,48.9,2021811.0,2.74,997020
2014-03-19,605.59,188807510,681.94,65272940.0,89.68,128988666,48.69,1779953.0,2.88,1845240
2014-03-20,600.26,183319960,676.08,63084240.0,89.7,137361010,48.1,1533141.0,2.86,1087390
2014-03-21,601.75,224867350,679.98,111573070.0,90.36,132415377,48.28,3105719.0,2.86,4092890
2014-03-24,607.55,189271920,689.32,63011020.0,92.99,113970643,48.53,1289091.0,2.91,1574040
2014-03-25,601.85,245217840,682.75,80417100.0,91.12,143201235,49.08,5225792.0,2.83,1402690
2014-03-26,588.06,246459570,664.87,82709270.0,89.79,156659978,48.81,3027866.0,2.83,1372940
2014-03-27,590.14,146465260,669.89,50558830.0,89.55,89528221,49.02,2721001.0,2.88,849750
2014-03-28,594.29,116220650,676.31,39879930.0,90.04,77911604,50.03,1944339.0,2.91,1812210
2014-03-31,591.57,117084100,670.43,41071220.0,89.44,88884127,50.78,1634438.0,2.91,935960
2014-04-01,583.85,167165310,660.13,65610630.0,86.49,103693118,51.11,2245725.0,2.86,551680
2014-04-02,581.67,142309840,658.01,49385600.0,85.68,91674805,51.77,2324787.0,2.86,962490
2014-04-03,589.44,99127880,664.88,32488910.0,87.62,61836905,51.16,1529708.0,2.88,280760
2014-04-04,593.04,92353580,667.33,33886000.0,86.76,54278939,50.55,881664.0,3.05,2110670
2014-04-07,600.57,108560420,672.97,39996800.0,87.32,69829071,49.6,1561530.0,3.13,1562970
2014-04-08,603.25,109210640,672.06,37142140.0,87.82,72243986,49.07,2432946.0,3.1,437330
2014-04-10,601.33,110558340,670.06,42557820.0,87.64,57691321,48.71,1932312.0,3.13,572920
2014-04-11,600.57,104068010,665.85,42619060.0,87.49,77403136,49.17,811085.0,3.08,554560
2014-04-14,596.11,96128090,661.12,33809260.0,86.79,57966886,49.09,1438707.0,3.13,717290
2014-04-15,586.09,126833620,647.74,48888480.0,84.34,82884060,48.73,1509757.0,2.99,1157870
2014-04-16,574.29,143009880,634.76,56151560.0,82.62,93969834,48.47,1456569.0,2.97,1123200
2014-04-17,580.31,86527800,642.48,33947010.0,83.6,53859284,48.73,924571.0,2.97,436260
2014-04-18,565.33,106747120,621.13,39104100.0,80.58,66419344,48.15,1681003.0,2.86,785140
2014-04-21,558.14,93868870,613.67,31622140.0,78.87,63327124,47.93,942160.0,2.86,314180
2014-04-22,569.87,84120410,630.88,30628680.0,80.86,63722935,47.75,895450.0,3.05,766020
2014-04-23,569.36,63157600,629.78,22604040.0,79.9,55227037,47.95,769295.0,3.05,592480
2014-04-24,570.46,48621460,629.16,15889010.0,80.0,33759225,48.27,548534.0,3.08,356790
2014-04-25,578.92,58226790,636.35,23944860.0,80.58,39938967,49.2,718229.0,3.22,737120
2014-04-28,573.1,53208230,628.9,20410690.0,79.65,33521101,49.62,773576.0,3.2,355500
2014-04-29,578.0,45941890,632.1,14988010.0,79.88,26675995,49.49,458756.0,3.23,245180
2014-05-05,564.85,73606800,614.36,28435010.0,77.36,48825185,49.14,868020.0,3.14,441510
2014-05-06,555.11,98267720,605.2,37736360.0,76.55,78226345,48.72,780054.0,3.11,486060
2014-05-07,559.97,46793760,609.51,17091760.0,76.56,33821648,48.93,350911.0,3.07,309820
2014-05-08,527.09,128293230,575.31,68704590.0,71.66,105409790,47.55,1119240.0,2.86,2286010
2014-05-09,542.46,115488640,587.91,36957570.0,74.19,64543658,47.92,539940.0,3.0,1666890
2014-05-12,517.05,94224400,563.3,39840660.0,70.69,55507477,47.19,580544.0,2.86,618170
2014-05-13,513.91,92140330,560.11,36767860.0,69.39,58637832,47.6,1724601.0,2.88,383770
2014-05-14,529.53,106635850,581.83,38135060.0,71.87,54419120,48.39,1014378.0,3.05,895160
2014-05-15,524.05,125655190,575.53,44625350.0,70.7,87214009,48.09,733161.0,3.04,842280
2014-05-16,529.49,79135650,581.93,33268160.0,72.31,45771816,48.24,616714.0,3.06,274940
2014-05-19,533.04,94450040,589.31,31019430.0,72.64,56576516,48.79,490934.0,3.19,661770
2014-05-20,537.52,102485880,590.27,29140380.0,73.73,74051600,49.18,800046.0,3.16,377140
2014-05-21,543.88,99864170,596.82,35247680.0,75.57,79366029,49.66,1094287.0,3.15,597610
2014-05-22,541.73,122207050,592.75,33891610.0,74.57,84024537,49.53,1779944.0,3.18,814870
2014-05-23,541.49,84206790,594.35,21609930.0,74.58,54668115,50.03,655677.0,3.31,656450
2014-05-26,544.06,70350070,596.24,18601670.0,74.88,41068082,50.54,2649310.0,3.31,292950
2014-05-27,552.75,121729360,605.87,37759520.0,76.85,90712591,50.25,2381681.0,3.31,501200
2014-05-28,557.34,107355240,614.88,34817290.0,77.18,69979408,50.59,2507425.0,3.38,798780
2014-05-29,558.45,114247620,615.01,36570990.0,76.38,65712424,50.16,1628270.0,3.31,542370
2014-05-30,562.02,81363300,618.0,27221540.0,75.8,50481373,49.95,1507291.0,3.31,592110
2014-06-02,556.8,78700670,610.99,24074770.0,74.81,52129293,50.62,1349715.0,3.31,272060
2014-06-03,558.76,53295920,612.49,15235180.0,74.96,35425510,50.36,1247894.0,3.31,139470
2014-06-04,553.46,67155660,603.83,21146320.0,73.9,46868977,49.88,2105906.0,3.18,221680
2014-06-05,551.1,53199850,601.6,13606760.0,74.5,33574542,50.37,952180.0,3.16,124100
2014-06-06,559.04,59778290,608.48,17255870.0,75.85,45511862,50.26,931040.0,3.25,89070
2014-06-09,565.61,107736660,610.92,36322040.0,75.62,71774305,50.18,1343757.0,3.31,241090
2014-06-10,566.89,78132940,608.59,24570050.0,74.95,41318016,47.89,776810.0,3.25,174660
2014-06-11,570.36,75171290,615.52,25085860.0,75.92,61594459,48.13,896408.0,3.25,272760
2014-06-12,573.77,90147440,616.11,28908250.0,76.29,45605651,48.17,760460.0,3.24,338460
2014-06-13,574.48,67624300,617.73,20909670.0,76.68,45226111,47.99,784042.0,3.38,1721510
2014-06-16,572.37,76547350,618.62,25272100.0,76.42,38903299,47.82,640388.0,3.34,405150
2014-06-17,572.25,103158970,620.61,31519920.0,76.99,49071917,47.44,877793.0,3.41,790000
2014-06-18,570.03,95680950,618.61,24594990.0,76.85,54237047,47.16,630057.0,3.41,342110
2014-06-19,567.35,122009510,613.82,35572230.0,76.44,65093843,47.21,1100570.0,3.41,409260
2014-06-20,560.78,116175890,607.23,68329800.0,76.31,34594767,47.27,463746.0,3.34,2649320
2014-06-23,565.92,47939680,609.99,16574160.0,75.98,27170472,47.12,472720.0,3.47,455000
2014-06-24,569.74,56799240,612.54,15362710.0,76.62,42724575,47.22,615069.0,3.47,399170
2014-06-25,572.27,87749020,618.1,37148500.0,77.75,47263178,47.15,1063050.0,3.47,563530
2014-06-26,576.4,111053090,619.91,33731540.0,77.35,53825753,46.82,1325512.0,3.47,717080
2014-06-27,578.82,59803530,616.85,18329110.0,77.58,33215510,46.94,574080.0,3.47,358260
2014-06-30,578.13,63785010,615.06,18764700.0,77.93,40001716,47.18,796815.0,3.51,658700
2014-07-01,578.07,101593980,617.96,27736880.0,78.08,43752206,46.97,942587.0,3.51,662690
2014-07-02,578.8,107018060,620.2,33935070.0,78.9,48143737,47.07,1048876.0,3.47,380940
2014-07-03,585.02,127121960,627.17,42165050.0,79.66,77961342,47.08,1494463.0,3.57,2431870
2014-07-04,589.35,117186000,631.02,35243130.0,79.44,64335753,47.02,1079507.0,3.6,1912660
2014-07-07,590.69,114945340,636.75,35622750.0,78.92,47205240,47.17,832601.0,3.57,918740
2014-07-08,591.47,95623320,636.21,31667930.0,79.36,47119359,46.97,1545879.0,3.57,675470
2014-07-09,591.6,99772410,636.64,27127790.0,79.14,58264768,47.36,2403369.0,3.6,993560
2014-07-10,584.88,148042030,628.78,38022360.0,78.61,59766341,47.38,2311126.0,3.57,820540
2014-07-11,582.77,76665490,627.1,21518770.0,78.62,38907381,47.39,1143965.0,3.57,757710
2014-07-14,586.23,62767180,632.54,21956800.0,79.49,32313941,47.51,876720.0,3.64,1460240
2014-07-15,589.31,98238770,636.09,26597880.0,80.23,37470855,47.19,7712221.0,3.7,724190
2014-07-16,589.68,134145840,637.13,35173020.0,80.16,70698113,47.05,1491003.0,3.73,2845830
2014-07-17,590.37,94389680,636.3,22237530.0,80.85,38839576,47.33,790438.0,3.77,725780
2014-07-18,596.26,120565300,645.52,31395760.0,81.14,43580510,47.33,707930.0,3.77,955820
2014-07-21,601.04,109316960,645.33,29805590.0,80.67,50935900,47.2,1286105.0,3.73,1102450
2014-07-22,597.98,89952820,641.95,25093610.0,80.25,37560264,47.15,973423.0,3.7,616180
2014-07-23,597.5,58825520,640.84,15756630.0,80.34,37696853,47.33,836944.0,3.67,814880
2014-07-24,602.06,84773630,646.64,22262700.0,80.42,41430395,47.95,915610.0,3.73,571810
2014-07-25,600.14,94267820,641.96,29281430.0,79.43,38149584,47.79,914933.0,3.67,709010
2014-07-28,589.45,106264460,630.3,44517680.0,77.73,52097189,47.27,915395.0,3.57,1013310
2014-07-29,592.24,60692450,633.58,27431930.0,78.28,30392850,47.5,618963.0,3.57,469280
2014-07-30,589.33,73191400,629.07,41148600.0,78.28,25399070,47.34,558397.0,3.57,386880
2014-07-31,596.07,61274970,637.04,26590270.0,79.26,26956467,47.39,383759.0,3.73,1168010
2014-08-01,593.9,59841150,635.01,26580150.0,79.01,39934699,47.02,778218.0,3.67,317120
2014-08-04,599.04,71125720,638.98,34388810.0,79.53,25015487,47.07,534980.0,3.64,485240
2014-08-05,607.73,83711690,643.56,35110190.0,80.12,42813442,47.2,1554485.0,3.7,1542240
2014-08-06,606.7,87400600,644.0,37896330.0,80.39,50124407,47.32,3015686.0,3.7,220780
2014-08-07,607.62,87858760,644.19,40584260.0,80.78,48194358,47.59,752720.0,3.67,627150
2014-08-08,605.43,101520160,641.93,43745980.0,80.94,58041443,47.96,1020375.0,3.64,634450
2014-08-11,602.13,74249570,638.22,33950740.0,80.59,37123457,48.06,9427551.0,3.64,425530
2014-08-12,601.78,78520730,639.96,35926330.0,80.47,35050906,47.46,2047830.0,3.6,379740
2014-08-13,602.76,93087280,645.17,43804720.0,81.82,62469435,47.56,885960.0,3.7,1147610
2014-08-14,605.25,109406300,649.85,49921470.0,81.95,57261688,48.05,784470.0,3.7,593010
2014-08-15,604.24,101218780,645.13,46216830.0,82.23,63675463,48.0,1194610.0,3.7,277720
2014-08-18,605.08,123678840,647.0,57062040.0,83.14,73804641,48.61,1421120.0,3.67,561160
2014-08-19,604.64,125366090,645.46,51917260.0,82.66,56934534,48.8,943653.0,3.73,1572760
2014-08-20,606.7,98377830,645.44,44317020.0,83.06,42530822,49.6,833850.0,3.73,595440
2014-08-21,612.94,140343470,649.94,71638750.0,83.01,64840823,50.2,2497218.0,3.8,1209960
2014-08-22,620.14,151323250,654.96,78577540.0,83.34,58593214,50.31,3090355.0,3.86,1727570
2014-08-25,625.88,156793900,661.76,71860060.0,84.81,88747835,50.58,1668290.0,3.9,1722740
2014-08-26,629.06,129151110,668.25,59946830.0,85.69,88524723,50.92,373067.0,3.96,1316250
2014-08-27,628.77,152313560,667.9,72120150.0,85.89,80613240,52.21,1828250.0,3.9,1007110
2014-08-28,632.03,134519830,668.96,63865360.0,86.79,87910350,52.97,1788730.0,3.8,1431960
2014-08-29,636.65,170612900,676.82,75103150.0,87.04,80468284,53.92,1525490.0,3.77,989270
2014-09-03,640.75,188155710,678.9,81872510.0,87.33,81776698,54.75,3687512.0,3.86,1087640
2014-09-04,640.22,147679700,678.59,57472080.0,87.5,79074408,54.23,2754538.0,3.96,1783140
2014-09-05,638.65,138632500,677.62,53836720.0,88.54,71251531,55.77,3434120.0,3.96,471490
2014-09-08,639.85,163757920,678.83,65119770.0,89.7,82467130,56.98,6948789.0,3.96,912510
2014-09-09,626.92,242576650,664.65,96195710.0,86.4,125092930,57.69,5586443.0,3.83,1615550
2014-09-10,628.8,129722930,666.42,57255180.0,87.86,82804326,58.83,3457086.0,3.83,496070
2014-09-11,628.99,121586890,665.09,52318660.0,88.41,73036695,59.6,4692564.0,3.73,637720
2014-09-12,632.5,142042140,669.78,50655150.0,89.49,86506091,60.3,3673695.0,3.77,581170
2014-09-15,630.34,201078790,668.42,99517800.0,89.41,112800269,60.17,3837684.0,3.77,669190
2014-09-16,627.66,176189320,666.66,79419150.0,90.15,88501330,60.35,3126600.0,3.73,996270
2014-09-17,625.66,183400380,665.66,78224120.0,90.16,143105996,61.72,4405267.0,3.8,1078400
2014-09-18,615.8,162783900,659.63,68239410.0,88.07,105898701,63.16,3500230.0,3.77,807390
2014-09-19,613.29,203749040,654.54,138989950.0,88.89,86359437,65.23,1882913.0,3.64,1950450
2014-09-22,611.93,99326220,653.19,44435760.0,88.22,70234017,65.55,2291288.0,3.67,1018950
2014-09-23,610.39,131792630,658.31,48443580.0,87.75,60602846,64.09,2033946.0,3.73,713690
2014-09-24,603.59,112776100,655.14,45961920.0,87.71,63739929,62.29,1048472.0,3.8,842670
2014-09-25,605.1,123016770,653.39,53244240.0,88.65,67014969,63.27,2088564.0,3.8,535230
2014-09-26,604.98,134501730,649.63,54838780.0,88.56,69718019,62.59,2311185.0,3.77,240460
2014-09-29,599.78,111034700,642.98,48715820.0,88.57,57281277,65.63,1186830.0,3.77,216250
2014-09-30,598.8,142531380,644.25,64729900.0,88.63,61427744,67.44,1620644.0,3.73,640320
2014-10-01,609.27,168682480,655.06,70404420.0,89.73,72069476,70.8,1926513.0,3.77,563620
2014-10-02,612.66,165970840,659.64,68719190.0,90.26,98758352,72.51,1488796.0,3.83,445580
2014-10-03,611.55,170475580,659.25,69622150.0,90.32,84129268,74.25,1963982.0,3.83,414030
2014-10-06,614.42,163261230,662.43,57166850.0,90.93,72488550,77.22,3702379.0,3.73,838220
2014-10-07,614.08,178871570,659.16,59340450.0,91.25,76163182,80.97,1760109.0,3.73,485590
2014-10-08,617.26,167590180,658.98,55361260.0,91.21,82079895,84.68,2127404.0,3.83,907940
2014-10-09,624.34,154923100,657.11,44388620.0,91.35,68293805,87.5,9018124.0,3.8,799150
2014-10-10,617.72,143028680,651.72,48942270.0,90.45,79884168,91.32,4571987.0,3.8,437640
2014-10-13,614.22,108441800,651.07,41343900.0,90.42,54784766,90.79,5841674.0,3.8,805500
2014-10-14,605.79,112901760,641.13,37234030.0,89.52,62207008,95.23,5495976.0,3.67,1027190
2014-10-15,604.29,117820960,641.63,41893310.0,89.57,61350830,100.43,3283803.0,3.6,802020
2014-10-16,587.17,165668630,623.76,69086870.0,87.2,81399418,106.67,3935632.0,3.44,1505530
2014-10-17,585.28,118004420,624.77,53870350.0,87.64,83691220,114.07,2691826.0,3.47,1463780
2014-10-20,589.24,75388460,628.09,31723450.0,87.27,50882633,122.9,2159016.0,3.57,878530
2014-10-21,600.55,80475800,633.81,28356240.0,87.0,41453319,124.51,3477207.0,3.57,290660
2014-10-22,601.59,97192990,637.85,42823070.0,88.5,55650860,125.6,3498610.0,3.64,743530
2014-10-23,593.53,143961970,630.84,66736420.0,87.31,63337504,124.4,4288752.0,3.54,564550
2014-10-24,591.51,90743200,629.52,31843500.0,87.05,56916901,125.12,3249600.0,3.54,332940
2014-10-27,580.8,99712610,615.15,40920940.0,84.38,56802292,123.88,2823682.0,3.44,352360
2014-10-28,583.13,109692910,618.99,54298330.0,85.27,47103715,123.28,2526167.0,3.51,464930
2014-10-29,591.2,94659670,628.1,44202630.0,86.6,41186720,125.07,2508378.0,3.54,324890
2014-10-30,589.14,94528450,627.21,36336140.0,86.79,37145695,124.48,2272941.0,3.54,382610
2014-10-31,600.84,128902840,638.78,52201910.0,88.03,48061025,124.36,2430929.0,3.57,706290
2014-11-03,603.15,109836450,644.64,39206710.0,88.87,45607741,124.44,2771682.0,3.67,759020
2014-11-04,598.39,107482690,639.91,33905260.0,88.71,47568305,118.5,1781166.0,3.64,264000
2014-11-05,597.01,129003800,637.68,48117830.0,88.68,65217533,111.11,2846904.0,3.6,278880
2014-11-06,597.85,85175150,637.56,26103700.0,89.32,57174970,105.02,2233038.0,3.57,145210
2014-11-07,602.59,119568150,642.77,54482370.0,89.55,42892911,105.49,2180029.0,3.67,374310
2014-11-10,602.12,126939270,642.9,53918970.0,89.51,63136360,105.06,1956098.0,3.67,481250
2014-11-11,604.23,132043890,642.02,59141110.0,89.86,79723040,105.11,2648610.0,3.73,750900
2014-11-12,604.01,121877550,641.89,46243920.0,91.13,78602751,99.01,2468056.0,3.73,182330
2014-11-13,603.16,139365180,638.87,60401860.0,91.49,70755459,94.47,2042077.0,3.73,280040
2014-11-14,600.36,141302230,637.9,65403010.0,90.74,88224806,89.85,2595248.0,3.7,367940
2014-11-17,600.93,108861540,637.21,40381830.0,90.87,71273747,85.3,1959034.0,3.7,209400
2014-11-18,594.25,128868510,627.84,48273730.0,90.25,68794935,80.2,2678136.0,3.7,213320
2014-11-19,588.35,131657230,623.66,56966550.0,89.64,76073210,75.93,3453496.0,3.6,809030
2014-11-20,593.32,147023610,628.8,75828120.0,90.43,59593322,76.5,1994785.0,3.67,586140
2014-11-21,588.03,157836660,623.74,68727730.0,89.14,69106610,76.02,4131378.0,3.6,276110
2014-11-24,582.53,111511310,616.39,49002120.0,88.02,51762299,75.78,2059993.0,3.57,200420
2014-11-25,585.91,102742670,623.23,42602920.0,88.93,41225982,72.77,2376374.0,3.57,464830
2014-11-26,576.04,153001780,616.48,70171350.0,87.54,74789276,69.8,3026931.0,3.47,703040
2014-11-27,572.89,107299540,615.57,48097690.0,88.0,58934638,69.68,2427152.0,3.54,876480
2014-11-28,566.58,138169790,611.15,52813770.0,87.42,71496683,69.57,2754020.0,3.47,390620
2014-12-01,568.01,108033330,614.44,53404940.0,87.44,52371914,69.45,1402189.0,3.51,603620
2014-12-02,569.43,95251130,613.57,44309240.0,87.85,47652859,69.12,5732786.0,3.51,168670
2014-12-03,574.88,111414110,619.29,46508530.0,88.57,52754650,69.44,2778598.0,3.57,481290
2014-12-04,578.38,105904080,624.31,44078670.0,88.75,57655260,67.96,4476478.0,3.57,341620
2014-12-05,578.76,95316490,624.67,35167670.0,88.63,49863670,65.64,3621316.0,3.6,697150
2014-12-08,571.68,105840990,619.87,42631350.0,87.17,71129782,63.18,2439878.0,3.54,421550
2014-12-09,555.31,169970680,603.85,71381990.0,83.85,90194179,59.92,3650075.0,3.38,945890
2014-12-10,557.19,111615650,610.81,48314670.0,85.22,50772849,60.25,1963760.0,3.44,542440
2014-12-11,550.11,87052690,604.8,41321160.0,84.4,39221685,59.9,1407135.0,3.41,157820
2014-12-12,553.93,73938730,609.33,31791210.0,84.55,38913098,59.91,1361735.0,3.44,82360
2014-12-15,547.93,77841880,603.92,32349570.0,84.24,46675487,60.21,2143529.0,3.38,84760
2014-12-16,535.14,114699800,591.78,48619190.0,82.64,55459945,60.37,1557315.0,3.23,651220
2014-12-17,518.22,165055720,569.71,74427550.0,80.61,72142845,59.1,3009872.0,3.1,1517960
2014-12-18,528.45,94737920,578.88,50621510.0,82.7,50615557,59.35,1701364.0,3.14,538720
2014-12-19,523.09,171218450,570.61,123090420.0,81.32,60482423,58.59,1480440.0,3.14,555400
2014-12-22,537.54,70396910,587.56,32381560.0,82.55,40595354,59.25,1345527.0,3.34,398810
2014-12-23,537.88,76021280,589.61,40037900.0,82.42,42802069,59.49,1497026.0,3.34,464800
2014-12-24,539.44,57168000,591.19,25594900.0,82.82,42807072,60.06,1750824.0,3.34,187190
2014-12-25,532.01,67648520,585.19,28753740.0,82.05,34043783,59.48,1142907.0,3.31,188070
2014-12-26,533.37,85103360,582.45,40237490.0,81.14,49442742,59.36,1219260.0,3.25,273800
2014-12-29,532.68,94978280,583.36,50289330.0,79.64,45630204,59.35,1321020.0,3.34,414450
2014-12-30,537.57,80298630,591.18,38821150.0,80.91,45966621,59.68,1215306.0,3.41,385200
2014-12-31,545.63,106297220,601.66,56990640.0,82.98,63772696,60.3,2297377.0,3.44,685640
2015-01-05,544.45,91834620,599.69,50120690.0,82.74,42901994,60.0,1383573.0,3.44,207020
2015-01-06,549.66,94081890,606.37,44823080.0,83.81,53520317,60.24,1632254.0,3.47,260380
2015-01-07,552.05,109445780,607.65,52993980.0,84.18,52558963,60.38,2277366.0,3.44,232770
2015-01-08,553.47,73883040,606.85,35326680.0,84.1,40912651,60.85,1600500.0,3.44,107380
2015-01-09,569.73,104203680,618.41,54770470.0,85.65,55667719,61.09,2125961.0,3.51,409230
2015-01-12,574.32,123328210,615.73,74155790.0,84.72,44066540,61.68,2947174.0,3.51,695280
2015-01-13,580.6,93250940,619.39,46041450.0,85.18,40651717,62.26,2905364.0,3.51,77750
2015-01-14,577.01,105588770,616.84,46841670.0,84.86,50097883,63.05,2539806.0,3.51,229360
2015-01-15,577.74,111809300,617.62,50256690.0,85.88,66664449,63.77,3629064.0,3.51,199440
2015-01-16,574.81,103715770,614.72,45619400.0,85.35,49800980,62.93,2577895.0,3.44,220730
2015-01-19,571.51,85869950,611.64,37281780.0,85.26,38565443,62.19,1741996.0,3.41,293800
2015-01-20,572.22,72955320,609.19,27310040.0,84.99,37183151,62.35,2037204.0,3.44,146590
2015-01-21,569.12,75650990,606.53,27805930.0,84.63,38195161,62.5,3564270.0,3.47,628920
2015-01-22,574.54,77924420,610.31,35661460.0,85.66,39526717,63.43,2174045.0,3.44,258970
2015-01-23,582.38,116961120,615.16,43465530.0,86.86,57288150,63.55,3377894.0,3.34,1294880
2015-01-26,580.64,92614650,612.64,27978130.0,87.01,44814728,63.44,2710536.0,3.23,1167630
2015-01-27,579.3,138720400,609.98,56520410.0,86.09,78523447,63.32,3132050.0,3.28,1091760
2015-01-28,583.76,107448470,613.53,42686560.0,87.23,62308876,63.24,2410221.0,3.28,187910
2015-01-29,583.28,93424200,613.9,38860910.0,86.95,48512679,,,3.21,305240
2015-01-30,576.07,97717870,606.54,33840790.0,85.56,44522495,62.3,2172457.0,3.1,790190
2015-02-02,570.37,66840420,598.46,28617500.0,84.42,36349371,61.24,1492172.0,3.08,193890
2015-02-03,557.47,93996200,585.47,37859200.0,82.56,44205522,61.02,1791770.0,3.03,456170
2015-02-04,561.45,90940000,588.83,45743550.0,83.2,33564026,61.73,1220620.0,2.94,603690
2015-02-05,567.17,69467520,591.28,29515570.0,83.17,29861810,62.22,1197073.0,2.92,972680
2015-02-06,574.13,58140870,595.69,23398110.0,83.87,29551143,61.59,1146445.0,2.99,202240
2015-02-09,573.55,62712850,594.77,27637200.0,83.33,25715561,61.77,875657.0,2.91,368440
2015-02-10,574.52,61234350,595.53,23232540.0,83.4,31788423,62.09,1450412.0,3.01,700570
2015-02-11,581.76,70560970,607.33,36021250.0,84.46,28270628,62.78,1865332.0,3.14,382460
2015-02-12,584.67,79108960,613.36,37582450.0,84.72,35237554,63.53,1649020.0,3.17,328920
2015-02-13,587.24,72295080,617.2,30277560.0,85.26,30579195,63.83,2539502.0,3.2,337680
2015-02-24,596.95,61107780,624.17,27534650.0,86.39,25538527,64.19,1116329.0,3.2,416880
2015-02-25,592.66,96802090,619.44,37930160.0,85.66,53056633,63.94,1213589.0,3.14,487940
2015-02-26,596.72,84963550,623.84,45480930.0,86.06,38176515,63.74,1102252.0,3.11,645750
2015-02-27,592.57,76140470,618.39,31015980.0,85.77,37077800,63.25,1420051.0,3.06,1111170
2015-03-02,590.73,76507740,617.05,33074500.0,85.57,31830602,62.89,1183638.0,3.0,635450
2015-03-03,596.72,108805820,627.27,46445600.0,86.24,44146556,64.16,3170747.0,3.06,670000
2015-03-04,600.39,115432610,629.69,38281850.0,86.85,50303259,64.61,3195898.0,3.06,324080
2015-03-05,596.91,121956230,625.25,44971620.0,86.81,54469717,64.74,4863991.0,3.07,752710
2015-03-06,593.97,96217780,622.75,37192250.0,86.79,37676028,64.46,3536679.0,3.06,296850
2015-03-09,588.44,90927440,620.88,36115440.0,85.9,37880450,65.63,3014479.0,3.16,1110350
2015-03-10,589.66,93334410,621.1,48318880.0,86.36,39667901,65.38,3095189.0,3.12,924780
2015-03-11,586.54,79076070,619.27,33458430.0,86.01,37007515,64.85,2225916.0,3.08,485870
2015-03-12,588.53,79994860,620.24,35829930.0,85.87,28629598,65.02,1922375.0,3.04,750130
2015-03-13,586.1,88834970,616.94,50022480.0,85.72,30342368,65.42,2324073.0,3.02,472400
2015-03-16,580.8,98790020,610.63,52211850.0,85.08,41032741,65.79,2721552.0,2.93,1037700
2015-03-17,581.76,88737460,611.24,44165630.0,85.36,48302255,65.77,2066968.0,2.92,640370
2015-03-18,578.68,86795050,607.18,41907400.0,85.05,41163934,65.94,2719161.0,2.9,1092640
2015-03-19,573.74,81752950,601.31,39520700.0,85.06,37655877,66.35,2443155.0,2.86,1270400
2015-03-20,575.44,145321980,603.76,105742910.0,84.93,34295159,66.02,1845620.0,3.01,2188020
2015-03-23,570.89,92533430,598.07,46210900.0,83.96,39327878,66.68,2929237.0,2.92,1140180
2015-03-24,567.43,85257700,593.8,35141090.0,82.64,38103180,66.62,1991056.0,2.88,804400
2015-03-25,560.93,83089270,590.17,38156130.0,83.01,31141449,65.67,2169070.0,2.86,765950
2015-03-26,556.16,78108910,586.7,30028020.0,83.38,30140203,65.27,2144759.0,2.85,498620
2015-03-27,551.42,83668500,583.02,34429370.0,82.4,43362527,65.16,2173476.0,2.85,253180
2015-03-30,545.19,85631540,576.6,36168370.0,81.59,36922548,64.71,1408580.0,2.86,685590
2015-03-31,551.13,80466510,579.97,38523860.0,82.27,30780806,64.93,1591635.0,2.86,668940
2015-04-01,538.91,109335350,569.48,49556230.0,80.47,42225856,63.65,3730129.0,2.86,573070
2015-04-02,546.85,85076890,576.13,35101250.0,81.6,31607331,63.43,1929210.0,2.86,450390
2015-04-03,547.85,69546330,577.66,30629150.0,81.93,24084503,63.45,1312272.0,2.92,1033520
2015-04-06,542.97,54696270,572.71,20252990.0,81.66,23514680,62.96,1303109.0,2.88,271760
2015-04-07,548.11,89727690,577.69,40889220.0,82.33,39579422,63.81,1831933.0,2.88,469470
2015-04-08,547.72,70218920,575.94,26889510.0,82.09,30386526,63.79,1333822.0,2.87,334680
2015-04-09,550.52,83461270,578.35,22954440.0,82.37,36427593,63.94,1791576.0,2.87,397900
2015-04-10,554.03,94475400,583.34,32635700.0,82.81,40458029,63.97,1865290.0,2.87,388880
2015-04-13,559.54,68397200,589.77,26926070.0,82.66,37303171,63.55,1350415.0,2.87,201090
2015-04-14,558.67,64342770,587.24,20014490.0,82.48,33985260,63.35,1256597.0,2.88,422120
2015-04-15,564.5,74772590,590.78,31429170.0,83.03,43650113,63.84,1479233.0,2.92,1231840
2015-04-16,568.28,96584510,595.09,37405150.0,83.37,47373519,63.62,2391886.0,2.92,725910
2015-04-17,568.32,104793290,599.12,45870480.0,83.61,48943507,63.65,2205117.0,2.96,982040
2015-04-20,565.04,65083490,595.82,21455030.0,83.41,31527933,64.15,2192299.0,2.93,375410
2015-04-21,562.24,81797060,593.67,31596060.0,83.11,56224752,63.65,2097929.0,2.93,424870
2015-04-22,562.51,89314350,594.0,26166660.0,82.89,36278650,63.76,1690366.0,2.93,639770
2015-04-23,561.25,71098650,592.71,27232170.0,82.65,41110858,63.26,1607503.0,2.89,485650
2015-04-24,565.77,54121630,596.1,19366650.0,82.58,41439416,63.09,812774.0,2.89,371010
